Age,Deuterium2007,TempAnomaly
118223.74,-394.9,0.22
118175.21,-401.7,-0.90
118128.98,-395.9,0.05
118086.67,-389.3,1.14
118043.83,-391.8,0.73
118000.96,-387.8,1.38
117953.56,-400.1,-0.65
117904.65,-401.4,-0.87
117857.32,-395.6,0.09
117810.91,-398.6,-0.41
117764.53,-393.7,0.40
117717.28,-399.2,-0.51
117669.98,-399.1,-0.50
117624.01,-393.7,0.39
117577.12,-398.3,-0.37
117529.60,-398.4,-0.39
117482.46,-397.2,-0.20
117433.48,-400.6,-0.76
117384.73,-400.2,-0.70
117340.07,-393.9,0.34
117292.91,-397.9,-0.32
117244.86,-399.3,-0.56
117196.91,-398.9,-0.50
117149.32,-399.3,-0.56
117101.81,-395.6,0.04
117051.11,-405.3,-1.56
117001.11,-401.8,-0.99
116952.86,-398.4,-0.43
116904.74,-400.6,-0.79
116855.94,-397.6,-0.30
116804.58,-406.1,-1.71
116753.57,-403.7,-1.32
116704.37,-399.1,-0.56
116654.08,-402.9,-1.19
116602.26,-404.6,-1.48
116550.34,-405.3,-1.60
116499.92,-401.8,-1.02
116449.59,-403.1,-1.24
116399.64,-401.7,-1.01
116349.66,-402.9,-1.21
116300.10,-400.4,-0.81
116247.53,-404.9,-1.55
116189.19,-413.8,-3.03
116136.18,-405.9,-1.73
116084.56,-404,-1.42
116028.55,-410.9,-2.56
115975.71,-405.2,-1.63
115922.37,-405.7,-1.71
115867.57,-411.1,-2.61
115815.00,-403.9,-1.42
115762.14,-405.1,-1.63
115706.75,-411,-2.60
115651.87,-409,-2.28
115599.25,-405,-1.62
115546.22,-407.7,-2.07
115491.70,-408.6,-2.23
115436.44,-409.4,-2.36
115382.15,-407.9,-2.12
115327.01,-410.8,-2.60
115275.70,-402.3,-1.21
115222.67,-408.2,-2.18
115168.84,-406.6,-1.92
115115.29,-408,-2.16
115063.61,-400.7,-0.96
115010.42,-409.7,-2.45
114955.52,-408,-2.17
114899.21,-412.1,-2.85
114843.84,-409.9,-2.49
114791.62,-405.9,-1.84
114740.44,-404.6,-1.63
114684.11,-409.4,-2.42
114627.45,-411,-2.69
114568.58,-414.5,-3.27
114509.46,-414.7,-3.31
114452.09,-413.3,-3.09
114397.95,-406.8,-2.02
114341.70,-410,-2.55
114283.93,-413.2,-3.08
114226.59,-412.4,-2.96
114169.93,-413.5,-3.14
114115.63,-406.6,-2.01
114060.24,-411.8,-2.87
114003.81,-411.5,-2.83
113946.72,-412.7,-3.03
113888.92,-413.6,-3.18
113832.83,-411.4,-2.82
113775.62,-412.8,-3.06
113715.96,-414,-3.26
113652.36,-422.6,-4.69
113592.12,-414.9,-3.42
113531.17,-416.7,-3.73
113466.18,-422.1,-4.62
113402.59,-420.4,-4.35
113342.42,-415.4,-3.53
113281.09,-418.1,-3.98
113221.70,-416,-3.64
113161.87,-413.4,-3.21
113096.52,-424.7,-5.08
113033.82,-418.7,-4.10
112971.49,-418.6,-4.09
112907.49,-421,-4.49
112842.52,-421.9,-4.64
112777.16,-422.6,-4.77
112714.30,-420.1,-4.36
112653.52,-416.8,-3.82
112592.34,-418,-4.02
112526.88,-424.3,-5.07
112464.12,-418.7,-4.15
112399.56,-421.4,-4.60
112330.09,-427.6,-5.63
112263.04,-424.6,-5.14
112198.58,-421.3,-4.60
112135.06,-420.5,-4.48
112065.50,-427.4,-5.62
111997.09,-425.9,-5.38
111931.60,-422.5,-4.83
111864.70,-424.6,-5.18
111797.26,-425,-5.25
111728.75,-426.3,-5.47
111661.58,-426,-5.43
111597.73,-420,-4.44
111531.57,-424.5,-5.19
111464.65,-425.8,-5.41
111399.52,-421.4,-4.69
111330.42,-427.9,-5.77
111262.68,-427.6,-5.73
111200.33,-417.8,-4.12
111136.48,-422.9,-4.96
111071.29,-423.1,-5.00
111004.83,-425.8,-5.45
110940.18,-422.6,-4.93
110876.50,-421.8,-4.80
110811.37,-424.7,-5.29
110747.35,-421.6,-4.78
110681.00,-425.4,-5.41
110613.82,-426.3,-5.57
110547.87,-424.4,-5.26
110482.43,-424.4,-5.27
110418.55,-423.5,-5.12
110356.04,-419.5,-4.47
110290.06,-426.2,-5.58
110221.89,-426.4,-5.62
110151.15,-431.2,-6.42
110084.96,-424.7,-5.35
110024.51,-418,-4.25
109957.47,-426.6,-5.67
109885.32,-432.3,-6.62
109821.60,-422.5,-5.01
109756.42,-424.9,-5.41
109690.10,-426.1,-5.61
109623.76,-425.9,-5.58
109557.15,-426.1,-5.62
109489.70,-427.2,-5.81
109416.03,-434.6,-7.04
109348.84,-424.6,-5.39
109280.35,-428.7,-6.08
109210.99,-429.7,-6.25
109143.21,-427,-5.81
109071.79,-430,-6.31
108993.60,-438.6,-7.74
108922.13,-430.8,-6.46
108850.75,-430.6,-6.43
108776.27,-435.2,-7.19
108705.04,-430.1,-6.36
108632.37,-433.2,-6.88
108560.74,-431.1,-6.53
108487.42,-433.7,-6.97
108416.49,-430,-6.36
108340.46,-436.9,-7.51
108267.46,-433.1,-6.89
108195.23,-432.6,-6.81
108124.94,-430.8,-6.52
108055.51,-429.9,-6.38
107985.94,-430.4,-6.46
107917.02,-429.9,-6.39
107848.86,-428.9,-6.23
107781.28,-429,-6.25
107717.31,-424.7,-5.54
107653.49,-425.2,-5.63
107589.96,-424.9,-5.58
107529.85,-420.8,-4.91
107467.73,-424.5,-5.52
107406.15,-421.5,-5.03
107342.59,-426.3,-5.83
107283.07,-420.5,-4.87
107222.79,-421.6,-5.06
107161.89,-423.2,-5.32
107102.59,-421.2,-5.00
107045.90,-416.9,-4.29
106987.75,-420.1,-4.82
106933.30,-415.3,-4.03
106876.10,-418.9,-4.63
106817.56,-420.1,-4.83
106758.92,-422.2,-5.17
106703.57,-416,-4.15
106651.42,-413.4,-3.72
106601.29,-409.1,-3.01
106550.42,-412.6,-3.59
106499.35,-411,-3.33
106446.75,-414.7,-3.94
106394.38,-413.1,-3.68
106340.39,-416,-4.16
106287.17,-414.7,-3.94
106233.79,-414.7,-3.94
106177.62,-418.7,-4.60
106122.00,-418.1,-4.51
106066.94,-415.7,-4.11
106010.62,-420,-4.82
105955.56,-417.9,-4.48
105902.02,-412.2,-3.54
105843.87,-422.7,-5.27
105784.72,-421.8,-5.13
105725.10,-422.6,-5.26
105666.17,-422,-5.16
105608.38,-420.4,-4.90
105551.52,-419.5,-4.75
105495.12,-418.8,-4.64
105437.81,-420.3,-4.89
105379.05,-422.1,-5.18
105321.85,-419.7,-4.79
105263.83,-420.2,-4.87
105203.51,-424.6,-5.60
105143.07,-423.9,-5.49
105085.95,-420,-4.85
105032.73,-415,-4.02
104975.42,-420.8,-4.98
104917.66,-421.8,-5.15
104861.11,-418.7,-4.64
104804.40,-420.2,-4.88
104747.61,-420.3,-4.90
104691.82,-418.4,-4.59
104632.95,-422.4,-5.25
104571.97,-425.4,-5.75
104512.29,-422.6,-5.29
104452.53,-423.7,-5.47
104392.41,-423.7,-5.48
104330.17,-426.5,-5.94
104270.33,-424.7,-5.64
104212.47,-418.2,-4.57
104150.07,-427.8,-6.16
104083.48,-431.5,-6.78
104022.25,-424.8,-5.67
103960.65,-425.1,-5.72
103897.55,-428.3,-6.25
103836.12,-424.9,-5.69
103769.62,-432.1,-6.89
103705.47,-425.7,-5.83
103636.65,-434.5,-7.29
103570.94,-429.4,-6.45
103502.79,-432.6,-6.98
103432.90,-434.8,-7.35
103368.19,-428.2,-6.26
103301.87,-431.1,-6.74
103234.47,-432.5,-6.97
103175.19,-422.3,-5.29
103113.35,-427.9,-6.22
103052.15,-425,-5.74
102991.00,-426.3,-5.95
102935.40,-419.3,-4.80
102877.74,-422,-5.24
102818.78,-423.8,-5.54
102759.58,-424,-5.58
102701.69,-423.6,-5.51
102647.18,-416.4,-4.32
102589.64,-423.2,-5.45
102534.71,-419.1,-4.77
102479.28,-419.7,-4.87
102423.12,-421.3,-5.13
102367.90,-419.5,-4.84
102311.62,-418.9,-4.74
102252.17,-427.6,-6.18
102196.11,-419.9,-4.90
102143.74,-415.9,-4.24
102091.10,-416.9,-4.41
102037.54,-418,-4.59
101982.19,-420.6,-5.02
101929.93,-416,-4.26
101877.75,-416.5,-4.34
101825.28,-416.5,-4.34
101772.44,-418.3,-4.64
101720.31,-415,-4.09
101667.35,-418.6,-4.69
101613.92,-417.3,-4.47
101560.92,-419.5,-4.84
101509.27,-413.7,-3.88
101458.38,-417.5,-4.51
101410.18,-411.1,-3.45
101363.11,-407.1,-2.79
101314.72,-414.7,-4.04
101265.68,-411.7,-3.54
101216.02,-413.2,-3.79
101164.82,-416.7,-4.37
101112.52,-415.9,-4.24
101058.33,-419.9,-4.90
101002.85,-421.5,-5.16
100947.75,-420,-4.92
100892.51,-421.3,-5.13
100842.23,-414,-3.92
100790.88,-416.2,-4.29
100739.34,-416.3,-4.30
100687.10,-417.2,-4.45
100634.16,-417.9,-4.57
100579.99,-420.5,-5.00
100528.82,-414.6,-4.02
100476.82,-418.5,-4.67
100426.31,-413.2,-3.79
100373.78,-419.1,-4.76
100320.96,-417.4,-4.48
100268.68,-419,-4.75
100217.86,-413.8,-3.89
100166.27,-416.5,-4.33
100113.72,-419.8,-4.88
100062.33,-414.9,-4.07
100010.47,-416.4,-4.32
99957.25,-420.7,-5.03
99903.93,-416.3,-4.30
99848.13,-424.2,-5.61
99795.04,-417.7,-4.53
99742.69,-418,-4.58
99692.05,-415.5,-4.17
99641.21,-415.7,-4.20
99585.96,-421.8,-5.21
99535.03,-415.7,-4.20
99481.99,-418.7,-4.70
99427.17,-420.9,-5.06
99372.00,-422.2,-5.28
99317.88,-418.8,-4.71
99262.59,-421.5,-5.16
99205.23,-424.1,-5.59
99147.21,-425.8,-5.87
99093.70,-418.5,-4.67
99040.95,-418.7,-4.70
98989.80,-416.4,-4.32
98932.62,-424.5,-5.66
98879.88,-417.3,-4.47
98825.32,-422.3,-5.30
98772.07,-417.7,-4.54
98717.48,-421.4,-5.15
98662.33,-422.5,-5.33
98609.75,-419.4,-4.82
98559.54,-412.5,-3.68
98509.38,-418.3,-4.64
98459.35,-412.8,-3.73
98408.24,-418,-4.59
98355.28,-418.2,-4.63
98301.64,-422.6,-5.35
98250.82,-412.5,-3.68
98196.92,-423.1,-5.44
98145.99,-415.4,-4.16
98095.20,-417.2,-4.46
98045.95,-413.3,-3.82
97993.61,-419.1,-4.78
97939.62,-420.6,-5.03
97885.14,-421.2,-5.13
97832.45,-419.2,-4.80
97782.53,-415.6,-4.20
97735.06,-410.8,-3.41
97682.42,-419.6,-4.86
97629.36,-418.8,-4.73
97575.18,-423.2,-5.46
97524.65,-413.4,-3.84
97472.44,-419.4,-4.83
97419.64,-420.7,-5.05
97368.76,-415.4,-4.17
97318.54,-416.6,-4.37
97268.36,-415.7,-4.22
97218.23,-416.3,-4.32
97167.23,-415.7,-4.22
97115.91,-421.1,-5.11
97064.92,-411.7,-3.56
97011.40,-424.7,-5.71
96958.09,-418.6,-4.70
96906.44,-418.7,-4.72
96855.49,-415.8,-4.24
96804.03,-419.2,-4.80
96752.36,-416.1,-4.29
96698.75,-423.2,-5.46
96648.96,-413.3,-3.82
96597.23,-418.8,-4.73
96543.02,-421.3,-5.15
96485.79,-425.5,-5.84
96438.05,-412.5,-3.69
96385.31,-419.6,-4.87
96331.20,-421.8,-5.23
96279.99,-418,-4.60
96231.77,-412.7,-3.73
96181.80,-416.3,-4.32
96130.17,-419.2,-4.80
96079.34,-415.2,-4.14
96023.93,-425.6,-5.86
95972.27,-419.1,-4.78
95923.68,-409.7,-3.23
95871.43,-422.2,-5.30
95818.85,-420.2,-4.96
95767.38,-415.7,-4.22
95714.35,-422,-5.26
95661.34,-420.5,-5.02
95608.96,-417.6,-4.54
95555.35,-422.6,-5.36
95502.10,-419.9,-4.92
95448.86,-420.3,-4.98
95394.45,-422.4,-5.33
95341.08,-420.6,-5.03
95288.26,-420,-4.94
95233.57,-422.7,-5.38
95181.60,-419.3,-4.82
95132.43,-415,-4.11
95083.44,-415.2,-4.14
95033.77,-416.9,-4.42
94986.93,-412.1,-3.63
94941.20,-410.8,-3.41
94892.68,-415.4,-4.17
94848.69,-408.4,-3.02
94804.57,-406.7,-2.73
94757.12,-414,-3.94
94705.11,-418.5,-4.68
94648.56,-427.2,-6.12
94594.75,-420.7,-5.05
94542.12,-420.1,-4.95
94489.67,-420,-4.93
94440.42,-415.8,-4.24
94385.83,-422.9,-5.41
94335.00,-418,-4.60
94286.36,-414.3,-3.99
94231.80,-424.1,-5.61
94182.09,-415.7,-4.22
94133.33,-415.2,-4.14
94083.75,-416.7,-4.39
94034.10,-416.4,-4.34
93983.11,-418.4,-4.67
93931.34,-419.5,-4.85
93879.97,-419.1,-4.78
93829.61,-417,-4.44
93777.86,-418.8,-4.73
93725.17,-423.7,-5.54
93676.42,-411.5,-3.53
93625.57,-419.7,-4.88
93572.01,-420.7,-5.05
93517.03,-426,-5.92
93464.64,-419.1,-4.78
93414.25,-417.2,-4.47
93364.40,-417.8,-4.57
93315.04,-415.8,-4.23
93264.34,-416.7,-4.38
93210.86,-424,-5.59
93156.98,-421.4,-5.16
93103.82,-422.4,-5.32
93051.45,-418,-4.60
92995.19,-426.8,-6.05
92940.72,-422.7,-5.37
92889.34,-419.2,-4.80
92837.64,-419.7,-4.88
92785.87,-419.9,-4.91
92734.47,-418.6,-4.69
92679.45,-425.9,-5.90
92629.06,-415.7,-4.21
92577.31,-421,-5.09
92524.79,-419.7,-4.87
92470.66,-424.3,-5.63
92418.29,-421.6,-5.19
92367.78,-415.2,-4.13
92315.21,-422.1,-5.27
92260.07,-424.3,-5.63
92203.96,-425.6,-5.85
92148.18,-425.1,-5.76
92094.17,-422.5,-5.33
92040.40,-422.6,-5.35
91986.99,-422.3,-5.30
91935.07,-419.9,-4.90
91880.25,-424.2,-5.61
91825.31,-424.6,-5.68
91770.63,-422.1,-5.27
91713.76,-427.7,-6.19
91656.78,-426.8,-6.04
91601.99,-424.1,-5.59
91550.40,-420.2,-4.95
91499.66,-415.8,-4.22
91440.72,-431,-6.73
91384.62,-425.5,-5.82
91328.02,-425.8,-5.87
91270.36,-428.6,-6.34
91213.17,-425.1,-5.76
91155.50,-430.2,-6.60
91101.14,-421.5,-5.16
91046.39,-424.8,-5.71
90991.42,-424.6,-5.67
90938.97,-421.5,-5.16
90887.80,-419.8,-4.88
90833.03,-424.4,-5.64
90776.70,-426.1,-5.92
90718.98,-427.9,-6.21
90660.24,-428.9,-6.38
90600.48,-430.2,-6.59
90539.84,-431.3,-6.77
90488.73,-420,-4.91
90435.59,-422.5,-5.32
90379.63,-425.8,-5.86
90324.04,-428.9,-6.37
90273.65,-414.4,-3.98
90221.69,-423.4,-5.46
90168.27,-423,-5.40
90114.85,-423.4,-5.46
90061.99,-423,-5.39
90011.55,-420.7,-5.01
89963.23,-413.9,-3.89
89913.45,-418.8,-4.70
89860.99,-423.8,-5.52
89808.44,-422,-5.22
89756.82,-421.7,-5.17
89705.06,-419.2,-4.76
89649.56,-427.4,-6.11
89592.45,-428.1,-6.23
89539.94,-422.2,-5.25
89488.66,-421,-5.05
89438.34,-419.7,-4.84
89386.87,-421.4,-5.12
89336.43,-420,-4.89
89286.44,-418.7,-4.67
89230.18,-427.7,-6.16
89174.12,-427.3,-6.09
89118.81,-424.6,-5.64
89061.89,-428.5,-6.29
89005.10,-429.4,-6.44
88952.11,-421.3,-5.10
88899.35,-423.9,-5.53
88847.46,-421.3,-5.10
88794.09,-424.4,-5.61
88741.86,-422.3,-5.26
88687.61,-424.9,-5.69
88630.63,-428.4,-6.27
88574.45,-427.7,-6.15
88518.37,-424.9,-5.69
88459.30,-432.9,-7.01
88401.20,-429.3,-6.42
88345.53,-425.6,-5.81
88285.91,-432.1,-6.88
88229.79,-426.4,-5.94
88171.78,-429.9,-6.52
88114.14,-430.3,-6.59
88058.91,-425.2,-5.75
88004.30,-425.5,-5.80
87948.52,-427,-6.04
87890.56,-429.9,-6.52
87830.63,-432.6,-6.97
87773.63,-425.8,-5.85
87714.20,-435.4,-7.44
87657.58,-424.1,-5.57
87599.33,-431.8,-6.84
87541.26,-429.5,-6.46
87480.84,-432.7,-6.99
87423.10,-430.6,-6.65
87368.07,-423.6,-5.49
87309.76,-430.1,-6.57
87246.05,-435.9,-7.53
87182.13,-436.3,-7.60
87120.96,-433.7,-7.17
87063.12,-430.3,-6.61
87007.78,-424.6,-5.67
86951.92,-429.8,-6.53
86898.84,-422.5,-5.32
86844.16,-427,-6.07
86790.24,-425.3,-5.79
86735.40,-427.1,-6.09
86685.53,-419,-4.75
86629.75,-428.5,-6.32
86573.83,-428.1,-6.25
86519.18,-426.5,-5.99
86465.54,-424.6,-5.68
86412.92,-425.4,-5.81
86361.87,-420.4,-4.98
86310.98,-422.5,-5.33
86259.86,-422.3,-5.30
86208.29,-421.9,-5.23
86156.61,-425.7,-5.86
86107.56,-416.8,-4.39
86058.78,-420.6,-5.02
86010.16,-419.1,-4.77
85961.51,-417.9,-4.57
85911.49,-422,-5.25
85860.64,-422.1,-5.27
85809.58,-422.5,-5.33
85758.88,-423.1,-5.43
85710.04,-419,-4.76
85661.99,-417.4,-4.49
85613.15,-420.4,-4.99
85563.70,-420.3,-4.97
85515.35,-420.8,-5.05
85467.76,-414.4,-4.00
85419.40,-421.9,-5.23
85371.13,-418.3,-4.64
85323.70,-417.4,-4.49
85275.85,-418.5,-4.67
85229.18,-419.5,-4.84
85187.62,-406.2,-2.64
85142.02,-416,-4.26
85093.45,-419.7,-4.87
85045.87,-418.3,-4.64
84999.28,-416.4,-4.32
84951.34,-418.2,-4.62
84902.82,-422.6,-5.35
84858.24,-409.9,-3.25
84812.61,-415.9,-4.24
84765.08,-420.5,-5.00
84718.63,-416.4,-4.32
84674.46,-413.7,-3.88
84631.81,-410.2,-3.30
84588.88,-412,-3.59
84543.97,-414.9,-4.07
84499.51,-413.5,-3.84
84454.52,-416.3,-4.30
84411.01,-411.9,-3.58
84367.27,-411.2,-3.46
84322.04,-417.2,-4.45
84276.48,-416,-4.25
84231.46,-413.3,-3.81
84184.40,-419.9,-4.89
84141.94,-410.1,-3.28
84097.09,-415.5,-4.17
84053.99,-410.6,-3.36
84011.68,-415,-4.08
83970.30,-404.9,-2.41
83928.76,-411.1,-3.44
83885.10,-414.1,-3.93
83842.59,-410.8,-3.39
83796.14,-418.7,-4.69
83756.46,-405.5,-2.51
83716.28,-405.8,-2.56
83674.68,-412.8,-3.71
83632.20,-410.7,-3.37
83589.32,-412.3,-3.63
83544.89,-415.1,-4.09
83503.44,-407.5,-2.84
83460.43,-414.8,-4.04
83417.36,-411.9,-3.56
83374.83,-411,-3.41
83332.76,-412.6,-3.68
83294.13,-404.3,-2.30
83255.28,-405.3,-2.47
83215.91,-407.5,-2.83
83176.39,-407.1,-2.76
83137.17,-406.4,-2.65
83098.01,-405.4,-2.48
83057.29,-411.7,-3.52
83016.03,-405.5,-2.49
82974.44,-414.3,-3.95
82932.31,-409.4,-3.14
82889.40,-413,-3.73
82846.16,-413.1,-3.74
82804.43,-411.5,-3.48
82763.31,-407.2,-2.77
82721.38,-412.1,-3.58
82679.60,-413.4,-3.79
82641.84,-402.6,-2.01
82598.70,-412.2,-3.59
82554.43,-417.1,-4.40
82511.71,-408.9,-3.04
82469.20,-413.9,-3.87
82426.81,-412.2,-3.59
82385.79,-408.4,-2.96
82343.35,-412.5,-3.63
82302.57,-409.4,-3.12
82261.15,-408.5,-2.97
82218.38,-414.2,-3.91
82173.70,-413.8,-3.85
82128.08,-419.2,-4.74
82083.62,-413,-3.71
82037.39,-418.3,-4.59
81991.86,-416.3,-4.26
81943.42,-421,-5.03
81899.09,-414.3,-3.93
81854.51,-415.2,-4.07
81810.48,-416,-4.21
81766.97,-411,-3.38
81724.66,-415.6,-4.14
81683.03,-406.6,-2.65
81636.92,-419.6,-4.80
81591.03,-417,-4.37
81545.28,-417,-4.37
81498.97,-417,-4.37
81449.98,-422.1,-5.21
81400.97,-422.4,-5.26
81355.08,-416.9,-4.35
81310.09,-414.2,-3.91
81263.56,-418.7,-4.65
81214.65,-421.1,-5.05
81164.08,-424.6,-5.63
81114.07,-423.8,-5.49
81065.36,-419.1,-4.72
81016.05,-422.5,-5.28
80966.48,-423.8,-5.50
80917.50,-419.2,-4.74
80868.63,-423.9,-5.52
80820.94,-418.9,-4.69
80773.98,-417.7,-4.49
80726.18,-421.6,-5.14
80679.18,-418.7,-4.66
80633.13,-417,-4.38
80585.72,-419.9,-4.86
80537.35,-421,-5.04
80489.02,-420.8,-5.01
80439.66,-422.3,-5.26
80391.91,-420.2,-4.91
80345.93,-416.9,-4.37
80296.81,-423.1,-5.39
80249.02,-418.4,-4.62
80198.49,-426.5,-5.96
80153.27,-413.4,-3.80
80106.60,-420.1,-4.90
80058.95,-420.2,-4.92
80010.77,-419.8,-4.86
79960.92,-423.4,-5.45
79909.99,-425.3,-5.77
79859.90,-423.3,-5.44
79810.45,-421.4,-5.13
79762.08,-424.1,-5.57
79716.24,-414.9,-4.06
79669.82,-416.1,-4.26
79620.72,-426.6,-5.99
79570.99,-418.8,-4.71
79520.26,-428.4,-6.29
79470.38,-420.3,-4.96
79421.44,-424.1,-5.59
79373.62,-419.1,-4.76
79326.86,-419.8,-4.88
79279.67,-417.1,-4.44
79228.33,-428.2,-6.27
79178.20,-421.3,-5.13
79127.20,-426.9,-6.06
79076.47,-420.6,-5.02
79021.81,-433.5,-7.15
78969.40,-424.5,-5.67
78918.97,-424.3,-5.64
78868.11,-422.9,-5.41
78816.68,-428.4,-6.32
78767.39,-421,-5.10
78719.32,-419.9,-4.92
78670.02,-423.1,-5.45
78619.98,-424.4,-5.67
78569.60,-422.4,-5.34
78517.63,-427.2,-6.13
78465.40,-427.1,-6.12
78414.92,-424,-5.61
78364.29,-421.8,-5.25
78309.68,-430.2,-6.64
78252.40,-434.8,-7.40
78200.18,-424.8,-5.75
78148.91,-424.4,-5.69
78094.45,-430.1,-6.63
78041.27,-427.5,-6.20
77989.44,-425.9,-5.94
77934.54,-429.9,-6.60
77880.08,-428.9,-6.44
77825.13,-430.4,-6.69
77770.50,-428.5,-6.38
77714.67,-431.1,-6.81
77657.68,-432.5,-7.05
77600.94,-432.4,-7.04
77546.39,-428.9,-6.46
77492.34,-428.7,-6.43
77435.44,-432.6,-7.08
77382.30,-427.9,-6.31
77331.75,-424,-5.66
77280.83,-424.6,-5.77
77228.80,-428.3,-6.38
77178.80,-420.9,-5.16
77125.36,-430.7,-6.78
77072.64,-426.7,-6.12
77020.83,-426.1,-6.03
76968.87,-426.3,-6.06
76915.71,-427.2,-6.21
76860.79,-431.3,-6.89
76805.52,-429.8,-6.65
76749.42,-431.6,-6.95
76692.25,-433,-7.18
76638.92,-428.1,-6.38
76586.77,-426.4,-6.10
76531.49,-431.7,-6.98
76477.77,-425.7,-5.99
76419.48,-438.4,-8.09
76365.05,-427.4,-6.28
76312.42,-426.3,-6.10
76258.08,-430.2,-6.75
76201.99,-431.2,-6.91
76143.87,-434.8,-7.51
76090.91,-427.5,-6.31
76037.83,-427.9,-6.38
75982.08,-431.6,-6.99
75926.47,-430.2,-6.77
75868.15,-434.2,-7.43
75807.89,-437.3,-7.94
75748.80,-435.2,-7.60
75693.32,-430.2,-6.78
75635.71,-434,-7.41
75581.68,-428.6,-6.52
75527.07,-431.2,-6.96
75474.13,-426.7,-6.22
75420.62,-429.4,-6.67
75367.54,-429.1,-6.62
75316.04,-425.3,-5.99
75265.18,-425.9,-6.10
75214.69,-425.2,-5.98
75164.71,-424.2,-5.82
75114.44,-424.4,-5.86
75062.73,-426.6,-6.22
75011.16,-429.3,-6.67
74961.69,-420.3,-5.19
74912.68,-425.9,-6.11
74863.96,-421.2,-5.34
74815.85,-423.5,-5.72
74768.27,-420.7,-5.26
74720.84,-420.9,-5.29
74673.95,-422.7,-5.59
74629.61,-415.7,-4.44
74587.23,-413.5,-4.08
74543.44,-416.9,-4.64
74502.55,-410.1,-3.52
74459.32,-415.9,-4.47
74414.06,-418.9,-4.97
74368.17,-420,-5.15
74321.52,-418.6,-4.92
74273.88,-424.3,-5.86
74227.62,-419.4,-5.06
74182.82,-416.1,-4.51
74135.20,-423.3,-5.70
74089.90,-418,-4.83
74041.90,-422.4,-5.56
73994.03,-422.2,-5.52
73947.32,-421.4,-5.39
73902.83,-414.2,-4.21
73854.45,-424.9,-5.97
73803.73,-425.3,-6.04
73751.65,-428.8,-6.62
73700.62,-425.7,-6.11
73649.64,-426.4,-6.23
73598.15,-426.4,-6.23
73544.63,-430.5,-6.91
73495.48,-422.1,-5.53
73439.54,-433.4,-7.39
73387.26,-427.7,-6.45
73332.70,-431.6,-7.10
73280.54,-425.9,-6.16
73225.09,-434.3,-7.55
73172.02,-427.6,-6.45
73119.42,-428,-6.51
73066.10,-430.3,-6.89
73011.97,-428.4,-6.58
72955.60,-434.9,-7.66
72899.48,-431.9,-7.17
72842.85,-433.4,-7.42
72785.02,-434.7,-7.63
72727.26,-434.5,-7.60
72668.74,-434.8,-7.66
72608.30,-438,-8.19
72546.88,-438.8,-8.32
72486.28,-437.7,-8.14
72426.08,-436.2,-7.90
72362.87,-442.2,-8.89
72300.9219,-438.2,-8.24
72244.2344,-432.5,-7.30
72187.1719,-434.2,-7.59
72132.0703,-430.9,-7.05
72074.0547,-437,-8.05
72018.7891,-430.2,-6.94
71963.8594,-432.3,-7.28
71909.6953,-431.1,-7.09
71856.8203,-428.1,-6.60
71803.6172,-429.9,-6.90
71750.0625,-430.5,-7.00
71697.4922,-428.4,-6.65
71644.6250,-429.5,-6.84
71592.4141,-428.7,-6.71
71543.5234,-423.5,-5.85
71490.7422,-429.7,-6.88
71438.0156,-429.1,-6.78
71383.3984,-431.6,-7.19
71330.0547,-430.7,-7.05
71280.3516,-424.6,-6.04
71231.3203,-424.4,-6.01
71181.5312,-425.6,-6.21
71130.4922,-426.8,-6.41
71078.4219,-430.9,-7.09
71030.2500,-419.7,-5.25
70976.4062,-432,-7.27
70922.0703,-434.7,-7.72
70873.1172,-420.7,-5.41
70825.6016,-424.1,-5.98
70778.7109,-421.4,-5.53
70732.5703,-421.2,-5.50
70687.8047,-418.5,-5.05
70640.9922,-422,-5.63
70594.0078,-421.9,-5.61
70545.8750,-424.5,-6.04
70499.5156,-419.4,-5.20
70449.8828,-426.7,-6.41
70398.6250,-427.9,-6.61
70347.1953,-428.4,-6.69
70296.4219,-425.9,-6.28
70241.2734,-433.6,-7.55
70189.5781,-428.2,-6.66
70137.2266,-429,-6.79
70080.8047,-434.6,-7.72
70025.3594,-432.3,-7.34
69969.2344,-434.4,-7.69
69912.5703,-433.2,-7.49
69854.1562,-436.7,-8.07
69796.2891,-435.9,-7.94
69741.4766,-431.8,-7.27
69685.7500,-433.7,-7.58
69632.2344,-429.6,-6.91
69572.5234,-438.3,-8.34
69510.6406,-441.1,-8.80
69450.3672,-439.2,-8.49
69394.4141,-431.7,-7.26
69332.0000,-441.6,-8.89
69268.0547,-442.2,-8.99
69203.6875,-443.6,-9.22
69140.8828,-440.7,-8.75
69074.0078,-446.3,-9.67
69009.4688,-441.3,-8.85
68942.7031,-446.5,-9.71
68879.3359,-441.7,-8.92
68815.5547,-441.9,-8.96
68751.1797,-444.7,-9.42
68691.5391,-436.9,-8.14
68631.1094,-439.7,-8.60
68573.8828,-434.6,-7.77
68516.5234,-436.9,-8.15
68460.1641,-433.5,-7.59
68403.3594,-435.5,-7.92
68345.9219,-436.2,-8.04
68289.4453,-434.7,-7.79
68224.2500,-443.9,-9.31
68158.1172,-445.1,-9.51
68091.4844,-445.8,-9.63
68028.5938,-442.3,-9.06
67968.9219,-437.5,-8.27
67908.3984,-439.5,-8.60
67847.8203,-441.1,-8.87
67792.9688,-430.5,-7.12
